modl,funcname,occurs,stable,size,file,line
DiffEqBase,@..,1,0.0,377,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/diffeqfastbc.jl,78
DelayDiffEq,add_next_discontinuities!,3,0.3333333333333333,64,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,208
ForwardDiff,value,5,0.8,50,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/dual.jl,81
StochasticDiffEq,perform_step!,1,1.0,64,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/sra.jl,172
StochasticDiffEq,sde_interpolant!,2,0.5,318,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/dense.jl,43
OrdinaryDiffEq,transfer_cache!,32,0.625,39,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/composite_perform_step.jl,109
SciMLBase,has_Wfact_t,5,1.0,77,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1298
DiffEqJump,reset_jump_problem!,2,0.0,422,/home/artem/.julia/packages/DiffEqJump/qzmdL/src/solve.jl,54
RecursiveArrayTools,DiffEqArray,0,NaN,95,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/vector_of_array.jl,23
Unitful,dimtype,33,0.9696969696969697,39,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,7
DiffEqBase,apply_callback!,8,0.0,1090,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,803
DiffEqBase,#_#29,7,0.7142857142857143,1900,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/linear_nonlinear.jl,62
ModelingToolkit,namespace_variables,1,0.0,55,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/abstractsystem.jl,196
DiffEqBase,find_callback_time,11,0.0,1781,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,662
OrdinaryDiffEq,addsteps!,2,1.0,3783,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/low_order_rk_addsteps.jl,122
ModelingToolkit,Equation,0,NaN,52,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/equations.jl,10
ModelingToolkit,build_expr,1,1.0,87,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,16
OrdinaryDiffEq,reset_alg_dependent_opts!,40,0.5,602,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/composite_perform_step.jl,87
SciMLBase,#DAEProblem#269,4,0.25,154,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/dae_problems.jl,36
OrdinaryDiffEq,gen_constant_perform_step,2,1.0,57,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,296
StochasticDiffEq,postamble!,12,0.0,933,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,216
DiffEqBase,init,7,0.0,86,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,32
OrdinaryDiffEq,initialize_tstops,4,0.25,836,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/solve.jl,488
DiffEqBase,DefaultLinSolve,0,NaN,45,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/linear_nonlinear.jl,54
SciMLBase,numargs,1,0.0,502,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,6
OrdinaryDiffEq,setfirststage!,2,0.5,53,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,18
ModelingToolkit,eval,1,1.0,47,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/ModelingToolkit.jl,1
OrdinaryDiffEq,@rosenbrock2332unpack,1,1.0,153,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
RecursiveArrayTools,VectorOfArray,0,NaN,80,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/vector_of_array.jl,18
SciMLBase,SteadyStateProblem,0,NaN,74,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/steady_state_problems.jl,43
DiffEqBase,init,4,0.0,90,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,133
OrdinaryDiffEq,DPRKN12ConstantCache,0,NaN,2040,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/rkn_tableaus.jl,1295
StochasticDiffEq,step_accept_controller!,10,0.8,120,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/stepsize_controllers.jl,7
StochasticDiffEq,handle_callback_modifiers!,10,0.8,365,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,263
DiffEqBase,#get_concrete_problem#63,1,1.0,173,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,112
DelayDiffEq,#get_reltol#41,3,0.3333333333333333,515,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/utils.jl,110
RecursiveArrayTools,DiffEqArray,0,NaN,100,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/vector_of_array.jl,25
OrdinaryDiffEq,@bs5pre0,1,1.0,598,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
RecursiveArrayTools,recursivecopy!,8,0.5,226,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,28
OrdinaryDiffEq,FunctionMap,0,NaN,45,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/algorithms.jl,25
OrdinaryDiffEq,sparsity_colorvec,8,0.625,212,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_wrappers.jl,186
OrdinaryDiffEq,BrownFullBasicInit,0,NaN,54,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,10
DiffEqBase,#NLNewton#14,1,1.0,62,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/nlsolve/type.jl,65
OrdinaryDiffEq,fsal_typeof,16,0.9375,45,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,77
DiffEqBase,NLFunctional,0,NaN,72,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/nlsolve/type.jl,39
OrdinaryDiffEq,GRK4ATableau,1,1.0,315,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,653
OrdinaryDiffEq,_ode_interpolant!,2,1.0,494,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/rosenbrock_interpolants.jl,33
OrdinaryDiffEq,ode_determine_initdt,5,0.0,2183,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initdt.jl,125
DiffEqBase,#get_concrete_problem#68,22,0.9090909090909091,682,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,138
DelayDiffEq,__init,1,0.0,1785,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/solve.jl,9
OrdinaryDiffEq,reset_fsal!,20,0.4,435,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,368
DiffEqNoiseProcess,INPLACE_WHITE_NOISE_DIST,2,1.0,197,/home/artem/.julia/packages/DiffEqNoiseProcess/tyLf7/src/wiener.jl,52
SciMLBase,has_Wfact_t,6,0.8333333333333334,55,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1329
OrdinaryDiffEq,isadaptive,9,0.8888888888888888,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,99
SciMLBase,StandardBVProblem,0,NaN,44,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/bvp_problems.jl,4
Unitful,#s49#29,1,0.0,1620,none,0
Base,convert,2,0.5,38,char.jl,182
StaticArrays,convert,1,0.0,134,/home/artem/.julia/packages/StaticArrays/NTbHj/src/convert.jl,28
SciMLBase,#ldlt!#129,1,0.0,138,/home/artem/.julia/packages/SciMLBase/sRVBG/src/operators/common_defaults.jl,33
RecursiveArrayTools,narrays,1,0.0,44,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/vector_of_array.jl,198
OrdinaryDiffEq,RosShamp4Tableau,1,1.0,500,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,563
Base,convert,41,0.9512195121951219,35,number.jl,6
ModelingToolkit,_isfalse,1,1.0,45,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/differentials.jl,49
DiffEqBase,timedepentdtmin,29,0.4482758620689655,78,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/utils.jl,43
OrdinaryDiffEq,alg_cache,12,0.16666666666666666,160,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/basic_caches.jl,13
OrdinaryDiffEq,@owrenzen5pre1,1,1.0,509,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
OrdinaryDiffEq,Vern9InterpolationCoefficients,0,NaN,4333,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,2766
DiffEqJump,__solve,1,0.0,59,/home/artem/.julia/packages/DiffEqJump/qzmdL/src/solve.jl,1
StochasticDiffEq,alg_cache,4,0.25,60,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/caches/basic_method_caches.jl,68
OrdinaryDiffEq,CompositeAlgorithm,0,NaN,66,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/algorithms.jl,2306
SciMLBase,#build_solution#329,17,0.47058823529411764,853,/home/artem/.julia/packages/SciMLBase/sRVBG/src/solutions/rode_solutions.jl,24
DelayDiffEq,alg_maximum_order,2,0.0,58,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/alg_utils.jl,4
StochasticDiffEq,alg_order,1,1.0,42,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,18
OrdinaryDiffEq,#AutoSwitch#415,8,0.75,108,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/composite_algs.jl,25
SciMLBase,__has_observed,1,0.0,48,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1286
StochasticDiffEq,stepsize_controller!,10,0.8,432,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/stepsize_controllers.jl,1
OrdinaryDiffEq,ROS34PW1bTableau,1,0.0,545,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,848
DifferentialEquations,#__solve#1,22,0.18181818181818182,390,/home/artem/.julia/packages/DifferentialEquations/HSWeG/src/default_solve.jl,1
OrdinaryDiffEq,@RosenbrockW6S4OS,1,0.0,1000,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,500
StochasticDiffEq,sde_extrapolant!,1,1.0,179,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/dense.jl,3
ModelingToolkit,@num_method,1,0.0,469,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/ModelingToolkit.jl,133
OrdinaryDiffEq,do_newJW,10,1.0,873,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,347
OrdinaryDiffEq,unwrap_cache,9,1.0,316,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/cache_utils.jl,5
OrdinaryDiffEq,auto_dt_reset!,32,0.40625,278,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_interface.jl,310
ArrayInterface,Colon,1,0.0,63,/home/artem/.julia/packages/ArrayInterface/gMtB5/src/ranges.jl,214
OrdinaryDiffEq,Rosenbrock23Tableau,0,NaN,58,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/rosenbrock_tableaus.jl,2
OrdinaryDiffEq,isdiscrete,2,0.5,34,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,3
OrdinaryDiffEq,alg_order,1,1.0,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,323
StochasticDiffEq,qmax_default,8,0.875,62,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,1
OrdinaryDiffEq,qsteady_min_default,11,0.8181818181818182,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,509
DiffEqBase,apply_discrete_callback!,9,0.0,81,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,870
SciMLBase,BVProblem,0,NaN,68,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/bvp_problems.jl,37
SciMLBase,#RODEProblem#230,4,0.25,147,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/rode_problems.jl,30
StochasticDiffEq,get_tmp_cache,1,1.0,72,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_interface.jl,54
OrdinaryDiffEq,ROS34PW3Tableau,1,0.0,547,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,897
SciMLBase,ODEProblem,0,NaN,64,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/ode_problems.jl,75
ModelingToolkit,makesym,1,1.0,66,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,259
Sundials,convert,1,1.0,38,/home/artem/.julia/packages/Sundials/1nn1O/src/nvector_wrapper.jl,56
OrdinaryDiffEq,addsteps!,4,1.0,404,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,396
OrdinaryDiffEq,apply_step!,29,0.4482758620689655,1444,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,270
OrdinaryDiffEq,perform_step!,3,1.0,3649,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/rosenbrock_perform_step.jl,26
OrdinaryDiffEq,alg_stability_size,1,1.0,37,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,565
OrdinaryDiffEq,RosenbrockW6S4OSTableau,1,1.0,355,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,470
OrdinaryDiffEq,nlsolvefail,1,1.0,50,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,7
SciMLBase,#__solve#431,2,0.0,826,/home/artem/.julia/packages/SciMLBase/sRVBG/src/ensemble/basic_ensemble_solve.jl,50
OrdinaryDiffEq,modify_dt_for_tstops!,29,0.4482758620689655,598,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,31
OrdinaryDiffEq,Vern7ExtraStages,0,NaN,1730,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,498
ModelingToolkit,convert,3,0.6666666666666666,47,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/ModelingToolkit.jl,173
OrdinaryDiffEq,CompositeInterpolationData,0,NaN,98,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/interp_func.jl,13
OrdinaryDiffEq,Vern7ExtraStages,0,NaN,1777,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,563
OrdinaryDiffEq,savevalues!,26,0.46153846153846156,49,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,48
OrdinaryDiffEq,_initialize_dae!,13,0.0,1066,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,370
OrdinaryDiffEq,ispredictive,9,1.0,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,627
ForwardDiff,calc_muladd_xy,2,1.0,178,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/dual.jl,580
OrdinaryDiffEq,build_jac_config,15,0.0,1016,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_wrappers.jl,116
LightGraphs.Experimental,include,1,1.0,47,/home/artem/.julia/packages/LightGraphs/IgJif/src/Experimental/Experimental.jl,1
OrdinaryDiffEq,_ode_interpolant,1,0.0,43,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/interpolants.jl,1
StochasticDiffEq,is_split_step,1,1.0,36,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,260
OrdinaryDiffEq,Velds4Tableau,1,1.0,448,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,607
SciMLBase,FactorizedDiffEqArrayOperator,0,NaN,62,/home/artem/.julia/packages/SciMLBase/sRVBG/src/operators/basic_operators.jl,126
SciMLBase,tighten_container_eltype,1,1.0,47,/home/artem/.julia/packages/SciMLBase/sRVBG/src/ensemble/basic_ensemble_solve.jl,94
ModelingToolkit,parameters,2,0.0,150,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/abstractsystem.jl,248
StochasticDiffEq,perform_step!,1,1.0,64,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/low_order.jl,168
DiffEqBase,find_first_continuous_callback,15,0.0,416,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,467
SciMLBase,__has_jac,10,0.6,48,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1277
ModelingToolkit,tosymbol,1,0.0,53,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,223
DiffEqBase,recursive_length,1,1.0,58,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/common_defaults.jl,8
DiffEqNoiseProcess,#interpolate!#64,2,1.0,4864,/home/artem/.julia/packages/DiffEqNoiseProcess/tyLf7/src/noise_interfaces/noise_process_interface.jl,329
Base,convert,1,1.0,38,essentials.jl,305
Unitful,print_closing_bracket,1,1.0,48,/home/artem/.julia/packages/Unitful/1t88N/src/display.jl,63
DiffEqNoiseProcess,#WienerProcess!#36,4,0.5,143,/home/artem/.julia/packages/DiffEqNoiseProcess/tyLf7/src/wiener.jl,70
DiffEqBase,apply_discrete_callback!,9,0.0,239,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,874
StochasticDiffEq,initialize!,13,0.6153846153846154,41,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,371
DiffEqBase,prob2dtmin,2,0.5,431,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/utils.jl,28
OrdinaryDiffEq,_initialize_dae!,22,0.4090909090909091,65,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,38
Base,join,9,0.4444444444444444,58,strings/io.jl,302
SciMLBase,add_kwonly,1,0.0,218,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,146
StochasticDiffEq,nlsolve_f,2,0.5,107,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,376
OrdinaryDiffEq,@owrenzen4pre1,1,1.0,364,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
OrdinaryDiffEq,_initialize_dae!,15,0.13333333333333333,65,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,44
Unitful,@unit,1,0.0,885,/home/artem/.julia/packages/Unitful/1t88N/src/user.jl,169
StochasticDiffEq,current_interpolant,6,0.6666666666666666,117,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/dense.jl,60
OrdinaryDiffEq,@tsit5pre3,1,1.0,473,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
ForwardDiff,_mul_partials,1,0.0,80,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/partials.jl,140
ModelingToolkit,ODEToExpr,0,NaN,57,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/abstractodesystem.jl,42
SciMLBase,ODEFunction,0,NaN,66,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,498
DelayDiffEq,constant_extrapolant,1,0.0,126,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/interpolants.jl,7
Base,union,1,0.0,72,range.jl,785
ModelingToolkit,tosymbolic,1,0.0,45,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/ModelingToolkit.jl,157
SciMLBase,SteadyStateProblem,0,NaN,74,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/steady_state_problems.jl,47
OrdinaryDiffEq,change_t_via_interpolation!,31,0.3870967741935484,55,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_interface.jl,25
Base,convert,4,1.0,38,missing.jl,67
StochasticDiffEq,perform_step!,1,0.0,64,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/low_order.jl,117
StochasticDiffEq,delta_default,8,0.875,42,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,4
StochasticDiffEq,perform_step!,1,1.0,64,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/lamba.jl,132
DiffEqJump,__solve,1,0.0,63,/home/artem/.julia/packages/DiffEqJump/qzmdL/src/solve.jl,1
SciMLBase,#ODEFunction#15,5,0.0,130,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,498
ArrayInterface,Colon,1,0.0,65,/home/artem/.julia/packages/ArrayInterface/gMtB5/src/ranges.jl,199
StochasticDiffEq,loopheader!,12,0.6666666666666666,848,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,21
Unitful,@affineunit,1,0.0,337,/home/artem/.julia/packages/Unitful/1t88N/src/user.jl,204
OrdinaryDiffEq,calc_rosenbrock_differentiation!,9,1.0,154,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,516
OrdinaryDiffEq,gen_perform_step,2,1.0,57,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,381
SciMLBase,SDEProblem,0,NaN,82,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/sde_problems.jl,47
DiffEqNoiseProcess,adaptive_alg,1,1.0,46,/home/artem/.julia/packages/DiffEqNoiseProcess/tyLf7/src/rswm.jl,12
ArrayLayouts,union,1,0.0,98,/home/artem/.julia/packages/ArrayLayouts/cSMZR/src/cumsum.jl,32
DelayDiffEq,@wrap_h,1,0.0,981,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/functionwrapper.jl,2
OrdinaryDiffEq,islinearfunction,15,0.9333333333333333,346,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,341
SciMLBase,remaker_of,13,0.9230769230769231,63,/home/artem/.julia/packages/SciMLBase/sRVBG/src/remake.jl,6
BoundaryValueDiffEq,eval,1,1.0,47,/home/artem/.julia/packages/BoundaryValueDiffEq/fnUX7/src/BoundaryValueDiffEq.jl,1
DifferentialEquations,include,1,1.0,47,/home/artem/.julia/packages/DifferentialEquations/HSWeG/src/DifferentialEquations.jl,1
OrdinaryDiffEq,Ros4LSTableau,1,1.0,314,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,675
DiffEqBase,CallbackSet,0,NaN,56,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,318
DiffEqBase,_reshape,1,0.0,37,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/utils.jl,20
OrdinaryDiffEq,_common_nonzero_vals,2,1.0,511,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,49
DiffEqBase,fastlog2,1,1.0,561,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/fastpow.jl,3
SciMLBase,RODEProblem,0,NaN,64,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/rode_problems.jl,34
SciMLBase,EnsembleSolution,0,NaN,104,/home/artem/.julia/packages/SciMLBase/sRVBG/src/ensemble/ensemble_solutions.jl,32
OrdinaryDiffEq,Vern9Tableau,0,NaN,500,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,2928
OrdinaryDiffEq,@vern9pre0,1,1.0,1173,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
OrdinaryDiffEq,constructDormandPrince,2,0.0,788,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/constants.jl,6
Pkg.Types,intersect,1,1.0,109,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/versions.jl,172
SciMLBase,ODEProblem,0,NaN,94,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/ode_problems.jl,71
SciMLBase,UDerivativeWrapper,0,NaN,76,/home/artem/.julia/packages/SciMLBase/sRVBG/src/function_wrappers.jl,26
SciMLBase,convert,2,0.0,985,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1772
StochasticDiffEq,alg_interpretation,1,1.0,39,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,112
Unitful,isunitless,1,0.0,36,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,1
StochasticDiffEq,choose_algorithm!,12,0.6666666666666666,38,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/composite.jl,22
DiffEqBase,EnsembleSolution,0,NaN,113,deprecated.jl,70
OrdinaryDiffEq,jacobian,3,0.0,660,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_wrappers.jl,74
ForwardDiff,#s21#43,1,0.0,78,none,0
StochasticDiffEq,alg_cache,2,0.0,376,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/caches/implicit_split_step_caches.jl,11
SciMLBase,convert,1,0.0,1000,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1570
DiffEqBase,calculate_residuals,3,0.6666666666666666,98,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/calculate_residuals.jl,9
ForwardDiff,iszero_tuple,1,1.0,38,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/partials.jl,161
OrdinaryDiffEq,get_status,3,0.6666666666666666,46,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,1
ModelingToolkit,_isone,1,1.0,45,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/solve.jl,109
RecursiveArrayTools,recursive_unitless_bottom_eltype,4,1.0,52,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,87
SciMLBase,SplitFunction,0,NaN,190,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,501
OrdinaryDiffEq,handle_callback_modifiers!,26,0.46153846153846156,54,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,266
SciMLBase,num_types_in_tuple,1,0.0,54,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,22
ModelingToolkit,is_derivative,1,0.0,54,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,54
OrdinaryDiffEq,Tsit5Cache,0,NaN,120,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/low_order_rk_caches.jl,272
DiffEqBase,ODE_DEFAULT_NORM,3,1.0,79,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/common_defaults.jl,12
ModelingToolkit,occursin_info,1,0.0,271,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/differentials.jl,52
OrdinaryDiffEq,Vern9ExtraStages,0,NaN,3830,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,2166
OrdinaryDiffEq,jacobian_finitediff_forward!,18,0.5,161,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_wrappers.jl,89
