modl,funcname,occurs,stable,size,file,line
Pluto,_promote_typejoin,46,0.6304347826086957,125,promotion.jl,136
Pluto,_promote_typejoin,47,0.6382978723404256,125,promotion.jl,132
Pluto,_promote_typejoin,77,0.987012987012987,125,promotion.jl,138
Pluto,_promote_typejoin,80,0.9875,125,promotion.jl,134
Pluto,_range,1,0.0,65,range.jl,108
Pluto,_range,1,1.0,51,range.jl,132
Pluto,_range,1,1.0,77,range.jl,116
Pluto,_range,1,1.0,92,range.jl,107
Pluto,_rangestyle,1,1.0,111,range.jl,118
Pluto,_redirect_stderr,3,0.6666666666666666,128,stream.jl,1078
Pluto,_reformat_bt,2,0.0,833,error.jl,70
Pluto,_repeat,1,0.0,1668,abstractarraymath.jl,372
Pluto,_repeat_inner_outer,1,0.0,103,abstractarraymath.jl,342
Pluto,_replace!,5,0.0,1092,set.jl,599
Pluto,_replace!,7,0.14285714285714285,1096,set.jl,635
Pluto,_replace,2,0.5,74,strings/util.jl,486
Pluto,_replace,2,1.0,1433,regex.jl,482
Pluto,_replace,9,1.0,52,strings/util.jl,483
Pluto,_require,1,0.0,4481,loading.jl,983
Pluto,_require_from_serialized,1,1.0,842,loading.jl,728
Pluto,_require_search_from_serialized,1,0.0,2240,loading.jl,755
Pluto,_reshape,3,0.3333333333333333,49,reshapedarray.jl,163
Pluto,_reshape,3,0.6666666666666666,49,reshapedarray.jl,164
Pluto,_reshape,5,0.6,39,reshapedarray.jl,162
Pluto,_reshape_uncolon,6,0.0,426,reshapedarray.jl,119
Pluto,_resolve_notebook_project_path,1,1.0,169,/home/artem/.julia/packages/Pluto/fxtGo/src/evaluation/WorkspaceManager.jl,128
Pluto,_reverse,1,1.0,50,reduce.jl,187
Pluto,_round_digits,1,1.0,239,floatfuncs.jl,185
Pluto,_round_invstep,1,1.0,132,floatfuncs.jl,161
Pluto,_round_step,1,1.0,314,floatfuncs.jl,170
Pluto,_rsearch,1,1.0,207,strings/search.jl,451
Pluto,_rsearch,2,1.0,477,strings/search.jl,68
Pluto,_rsearchindex,1,1.0,1459,strings/search.jl,390
Pluto,_rsearchindex,1,1.0,414,strings/search.jl,374
Pluto,_rsplit,1,0.0,595,strings/util.jl,466
Pluto,_search,3,0.6666666666666666,207,strings/search.jl,238
Pluto,_search,3,0.6666666666666666,483,strings/search.jl,28
Pluto,_search_bloom_mask,1,1.0,61,strings/search.jl,164
Pluto,_searchindex,1,1.0,1513,strings/search.jl,177
Pluto,_searchindex,1,1.0,168,strings/search.jl,171
Pluto,_searchindex,3,1.0,611,strings/search.jl,143
Pluto,_searchindex,4,0.5,70,strings/search.jl,162
Pluto,_set!,1,1.0,105,locks-mt.jl,50
Pluto,_setenv,3,0.3333333333333333,162,env.jl,46
Pluto,_setenv,3,0.3333333333333333,52,env.jl,46
Pluto,_setindex!,37,0.35135135135135137,76,abstractarray.jl,1168
Pluto,_setindex!,38,0.3684210526315789,56,abstractarray.jl,1172
Pluto,_setindex!,4,0.5,76,abstractarray.jl,1168
Pluto,_setindex!,41,0.34146341463414637,202,abstractarray.jl,1173
Pluto,_setindex!,48,0.3541666666666667,167,multidimensional.jl,782
Pluto,_setindex!,490,0.726530612244898,544,dict.jl,353
Pluto,_setindex!,7,0.7142857142857143,56,abstractarray.jl,1172
Pluto,_setint!,1,1.0,531,bitset.jl,82
Pluto,_setint!,1,1.0,531,bitset.jl,82
Pluto,_show_default,5,0.0,1048,show.jl,391
Pluto,_show_empty,5,0.0,79,arrayshow.jl,426
Pluto,_show_nonempty,2,1.0,96,arrayshow.jl,416
Pluto,_show_nonempty,7,0.2857142857142857,1659,arrayshow.jl,372
Pluto,_show_nonempty,7,0.2857142857142857,46,arrayshow.jl,420
Pluto,_show_nonempty,7,0.2857142857142857,50,arrayshow.jl,423
Pluto,_shrink,23,0.5652173913043478,104,array.jl,2561
Pluto,_shrink_filter!,8,0.75,52,array.jl,2532
Pluto,_significand,2,1.0,127,grisu/float.jl,114
Pluto,_similar_for,166,0.6265060240963856,65,array.jl,599
Pluto,_similar_for,2,1.0,81,array.jl,597
Pluto,_similar_for,21,0.2857142857142857,54,array.jl,596
Pluto,_similar_for,3,0.3333333333333333,65,array.jl,599
Pluto,_similar_for,66,0.5454545454545454,81,array.jl,597
Pluto,_similar_or_copy,1,0.0,50,set.jl,426
Pluto,_similar_or_copy,4,1.0,50,set.jl,423
Pluto,_simple_count,19,0.5789473684210527,216,reduce.jl,866
Pluto,_spawn,1,0.0,382,process.jl,134
Pluto,_spawn,1,1.0,176,process.jl,179
Pluto,_spawn,1,1.0,177,process.jl,109
Pluto,_spawn,1,1.0,366,process.jl,145
Pluto,_spawn,2,0.5,54,process.jl,106
Pluto,_spawn,2,1.0,106,process.jl,118
Pluto,_spawn_primitive,1,0.0,1518,process.jl,75
Pluto,_splatmap,1,1.0,40,subarray.jl,99
Pluto,_splatmap,2,1.0,88,subarray.jl,100
Pluto,_split,11,0.5454545454545454,834,strings/util.jl,392
Pluto,_split1,1,1.0,40,multidimensional.jl,425
Pluto,_split1,2,0.5,40,multidimensional.jl,426
Pluto,_split1,2,1.0,40,multidimensional.jl,427
Pluto,_split1,5,0.8,99,multidimensional.jl,422
Pluto,_splitdir_nodrive,1,1.0,286,path.jl,137
Pluto,_splitdir_nodrive,1,1.0,46,path.jl,136
Pluto,_splitrest,1,1.0,40,multidimensional.jl,428
Pluto,_splitrest,2,0.5,40,multidimensional.jl,430
Pluto,_splitrest,2,1.0,39,multidimensional.jl,429
Pluto,_splitrest,5,0.8,65,multidimensional.jl,423
Pluto,_start,1,1.0,360,client.jl,498
Pluto,_stdio_copy,2,0.5,155,process.jl,126
Pluto,_str_sizehint,181,0.6850828729281768,261,strings/io.jl,110
Pluto,_string,1,1.0,143,mpfr.jl,991
Pluto,_string,1,1.0,47,mpfr.jl,995
Pluto,_string_n,3,0.6666666666666666,75,strings/string.jl,60
Pluto,_sub2ind,1,0.0,49,abstractarray.jl,1898
Pluto,_sub2ind,1,1.0,35,abstractarray.jl,1888
Pluto,_sub2ind,1,1.0,35,abstractarray.jl,1890
Pluto,_sub2ind,1,1.0,38,abstractarray.jl,1901
Pluto,_sub2ind,1,1.0,69,abstractarray.jl,1894
Pluto,_sub2ind,1,1.0,69,abstractarray.jl,1900
Pluto,_sub2ind,20,0.05,79,abstractarray.jl,1877
Pluto,_sub2ind,3,0.6666666666666666,69,abstractarray.jl,1895
Pluto,_sub2ind,3,1.0,69,abstractarray.jl,1894
Pluto,_sub2ind_recurse,1,1.0,152,abstractarray.jl,1908
Pluto,_sub2ind_recurse,1,1.0,39,abstractarray.jl,1903
Pluto,_sub2ind_recurse,2,0.5,110,abstractarray.jl,1904
Pluto,_sub2ind_recurse,3,1.0,39,abstractarray.jl,1903
Pluto,_sub2ind_recurse,7,0.7142857142857143,152,abstractarray.jl,1908
Pluto,_sum,3,1.0,53,reducedim.jl,726
Pluto,_sum,3,1.0,55,reducedim.jl,727
Pluto,_switchtupleunion,2,0.0,493,compiler/typeutils.jl,127
Pluto,_tablesz,1,1.0,113,abstractdict.jl,526
Pluto,_tablesz,2,0.5,113,abstractdict.jl,526
Pluto,_textrepr,3,0.3333333333333333,40,multimedia.jl,152
Pluto,_textrepr,49,0.7959183673469388,62,multimedia.jl,151
Pluto,_thisind_str,2,1.0,863,strings/string.jl,119
Pluto,_throw_argerror,1,1.0,60,array.jl,342
Pluto,_throw_argerror,1,1.0,60,array.jl,342
Pluto,_throw_bitset_bounds_err,1,1.0,53,bitset.jl,261
Pluto,_throw_bitset_bounds_err,1,1.0,53,bitset.jl,261
Pluto,_throw_bitset_notempty_error,1,1.0,53,bitset.jl,352
Pluto,_throw_keyerror,1,1.0,56,bitset.jl,271
Pluto,_throw_not_readable,1,1.0,53,iobuffer.jl,158
Pluto,_tid,1,1.0,62,pcre.jl,31
Pluto,_to_linear_index,20,0.2,65,abstractarray.jl,1089
Pluto,_to_linear_index,22,0.7727272727272727,35,abstractarray.jl,1088
Pluto,_to_linear_index,7,1.0,39,abstractarray.jl,1087
Pluto,_to_linear_index,8,0.875,38,abstractarray.jl,1086
Pluto,_to_linear_index,94,0.8085106382978723,39,abstractarray.jl,1087
Pluto,_toind,1,1.0,41,bitarray.jl,1606
Pluto,_topmod,1,1.0,64,compiler/utilities.jl,45
Pluto,_totuple,17,1.0,95,tuple.jl,258
Pluto,_totuple,19,0.5789473684210527,201,tuple.jl,239
Pluto,_totuple_err,2,0.5,72,tuple.jl,234
Pluto,_trimmedindex,1,1.0,61,subarray.jl,112
Pluto,_truncate_at_width_or_chars,1,0.0,55,dict.jl,3
Pluto,_truncate_at_width_or_chars,1,0.0,795,dict.jl,3
Pluto,_tryrequire_from_serialized,2,0.0,802,loading.jl,701
Pluto,_trywait,1,0.0,607,asyncevent.jl,96
Pluto,_tt2,6,1.0,39,abstractdict.jl,56
Pluto,_tuple_any,2,0.5,38,tuple.jl,421
Pluto,_tuple_any,2,1.0,38,tuple.jl,421
Pluto,_tuple_any,22,0.18181818181818182,64,tuple.jl,416
Pluto,_tuple_any,3,0.3333333333333333,64,tuple.jl,416
Pluto,_tuple_any,3,0.3333333333333333,95,tuple.jl,417
Pluto,_tuple_any,39,0.1282051282051282,95,tuple.jl,417
Pluto,_typed_hcat,1,0.0,1192,abstractarray.jl,1396
Pluto,_typed_vcat,2,0.5,734,abstractarray.jl,1433
Pluto,_typed_vcat,3,0.3333333333333333,590,abstractarray.jl,1375
Pluto,_typeddict,4,0.75,159,abstractdict.jl,358
Pluto,_typename,1,0.0,53,compiler/typeutils.jl,95
Pluto,_typename,1,0.0,54,compiler/typeutils.jl,94
Pluto,_unaliascopy,2,1.0,106,abstractarray.jl,1254
Pluto,_unaliascopy,2,1.0,38,abstractarray.jl,1253
Pluto,_uncompressed_ir,1,1.0,101,reflection.jl,971
Pluto,_uncompressed_ir,1,1.0,111,reflection.jl,970
Pluto,_uncompressed_ir,1,1.0,46,reflection.jl,969
Pluto,_uniontypes,1,0.0,97,reflection.jl,848
Pluto,_uniontypes,21,0.0,61,reflection.jl,849
Pluto,_uniontypes,21,0.047619047619047616,97,reflection.jl,848
Pluto,_uniontypes,3,0.3333333333333333,61,reflection.jl,849
Pluto,_unique!,13,0.3076923076923077,562,set.jl,257
Pluto,_unique!,13,0.38461538461538464,58,set.jl,280
Pluto,_unique!,7,0.2857142857142857,475,set.jl,194
Pluto,_unique_dims,8,0.625,63,multidimensional.jl,1474
Pluto,_unique_filter!,14,0.7857142857142857,104,array.jl,2522
Pluto,_unique_from,6,0.0,59,set.jl,138
Pluto,_unsafe_bitsetindex!,1,1.0,190,bitarray.jl,678
Pluto,_unsafe_bitsetindex!,1,1.0,190,bitarray.jl,678
Pluto,_unsafe_copyto!,2,1.0,804,array.jl,251
Pluto,_unsafe_copyto!,49,0.9591836734693877,804,array.jl,251
Pluto,_unsafe_getindex!,2,0.5,109,multidimensional.jl,1108
Pluto,_unsafe_getindex,2,0.0,195,reshapedarray.jl,242
Pluto,_unsafe_getindex,48,0.5208333333333334,201,multidimensional.jl,752
Pluto,_unsafe_getindex_rs,1,0.0,112,reshapedarray.jl,249
Pluto,_unsetenv,2,0.5,110,env.jl,51
Pluto,_unsetindex!,2,0.0,509,array.jl,180
Pluto,_unsetindex!,43,0.0,509,array.jl,180
Pluto,_uv_hook_close,1,1.0,248,asyncevent.jl,165
Pluto,_uv_hook_close,1,1.0,61,process.jl,67
Pluto,_uv_hook_close,3,1.0,235,stream.jl,607
Pluto,_views,1,0.0,2070,views.jl,145
Pluto,_views,4,0.75,38,views.jl,144
Pluto,_wait,1,1.0,258,task.jl,233
Pluto,_wait2,1,1.0,246,task.jl,248
Pluto,_write_capture,1,1.0,273,regex.jl,468
Pluto,_xchg!,1,1.0,104,locks-mt.jl,36
Pluto,_xfadjoint,24,0.0,65,reduce.jl,150
Pluto,_xfadjoint,24,0.0,77,reduce.jl,148
Pluto,_xfadjoint,79,0.7088607594936709,147,reduce.jl,142
Pluto,_xfadjoint,90,0.4444444444444444,49,reduce.jl,141
Pluto,_zip_eltype,1,1.0,44,iterators.jl,324
Pluto,_zip_eltype,5,1.0,77,iterators.jl,322
Pluto,_zip_isdone,1,1.0,47,iterators.jl,377
Pluto,_zip_isdone,1,1.0,47,iterators.jl,377
Pluto,_zip_isdone,24,0.9583333333333334,278,iterators.jl,372
Pluto,_zip_isdone,301,0.9933554817275747,272,iterators.jl,372
Pluto,_zip_iterate_all,12,0.8333333333333334,314,iterators.jl,341
Pluto,_zip_iterate_all,164,0.9817073170731707,312,iterators.jl,341
Pluto,_zip_iterate_interleave,1,0.0,202,iterators.jl,366
Pluto,_zip_iterate_interleave,1,1.0,51,iterators.jl,370
Pluto,_zip_iterate_interleave,1,1.0,51,iterators.jl,370
Pluto,_zip_iterate_interleave,125,0.68,194,iterators.jl,362
Pluto,_zip_iterate_interleave,13,0.8461538461538461,202,iterators.jl,362
Pluto,_zip_iterate_interleave,4,0.5,194,iterators.jl,366
Pluto,_zip_iterate_some,2,1.0,41,iterators.jl,360
Pluto,_zip_iterate_some,2,1.0,41,iterators.jl,360
Pluto,_zip_iterate_some,26,0.7692307692307693,256,iterators.jl,351
Pluto,_zip_iterate_some,26,0.7692307692307693,81,iterators.jl,358
Pluto,_zip_iterate_some,286,0.9755244755244755,81,iterators.jl,358
Pluto,_zip_iterate_some,304,0.9769736842105263,252,iterators.jl,351
Pluto,_zip_iterator_eltype,1,1.0,43,iterators.jl,389
Pluto,_zip_iterator_eltype,5,1.0,77,iterators.jl,386
Pluto,_zip_iterator_size,1,1.0,43,iterators.jl,384
Pluto,_zip_iterator_size,3,1.0,77,iterators.jl,380
Pluto,_zip_iterator_size,4,0.75,45,iterators.jl,383
Pluto,_zip_min_length,1,1.0,36,iterators.jl,315
Pluto,_zip_min_length,7,1.0,186,iterators.jl,306
Pluto,a,1,1.0,35,/home/artem/.julia/pluto_notebooks/Fascinating journal 2.jl#==#de23e1f4-6598-11eb-2af9-abab05fb40d0,1
Pluto,a,1,1.0,36,/home/artem/.julia/pluto_notebooks/Fascinating discovery 7.jl#==#e0d65210-6598-11eb-0624-435eee82aad5,1
Pluto,abs,1,1.0,104,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/Resolve/versionweights.jl,36
Pluto,abs,1,1.0,124,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/Resolve/fieldvalues.jl,61
Pluto,abs,1,1.0,37,bool.jl,83
Pluto,abs,1,1.0,45,float.jl,528
Pluto,abs,1,1.0,47,int.jl,169
Pluto,abs,1,1.0,64,float.jl,526
Pluto,abs,6,0.8333333333333334,37,int.jl,168
Pluto,abs,7,0.8571428571428571,47,int.jl,169
Pluto,abspath,1,1.0,100,path.jl,383
Pluto,abspath,1,1.0,52,path.jl,521
Pluto,abspath,9,0.4444444444444444,72,path.jl,391
Pluto,abstract_apply,2,0.0,2287,compiler/abstractinterpretation.jl,577
Pluto,abstract_call,2,0.0,428,compiler/abstractinterpretation.jl,908
Pluto,abstract_call,2,1.0,80,compiler/abstractinterpretation.jl,908
Pluto,abstract_call_gf_by_type,2,0.0,82,compiler/abstractinterpretation.jl,19
Pluto,abstract_call_gf_by_type,3,0.0,4440,compiler/abstractinterpretation.jl,19
Pluto,abstract_call_known,5,0.0,7823,compiler/abstractinterpretation.jl,692
Pluto,abstract_call_known,5,0.6,86,compiler/abstractinterpretation.jl,692
Pluto,abstract_call_method,1,0.0,3020,compiler/abstractinterpretation.jl,274
Pluto,abstract_call_method_with_const_args,2,0.0,3263,compiler/abstractinterpretation.jl,187
Pluto,abstract_eval,1,0.0,7586,compiler/abstractinterpretation.jl,979
Pluto,abstract_eval_cfunction,1,0.0,530,compiler/abstractinterpretation.jl,967
Pluto,abstract_eval_global,1,1.0,135,compiler/abstractinterpretation.jl,1127
Pluto,abstract_eval_ssavalue,1,0.0,125,compiler/abstractinterpretation.jl,1134
Pluto,abstract_eval_ssavalue,1,1.0,55,compiler/ssair/queries.jl,62
Pluto,abstract_eval_ssavalue,1,1.0,55,compiler/ssair/queries.jl,66
Pluto,abstract_iteration,2,0.0,2031,compiler/abstractinterpretation.jl,520
Pluto,access_env,7,0.8571428571428571,101,env.jl,41
Pluto,acquire,1,1.0,279,lock.jl,261
Pluto,active_project,1,1.0,42,initdefs.jl,264
Pluto,active_project,1,1.0,731,initdefs.jl,264
Pluto,adce_erase!,1,1.0,186,compiler/ssair/passes.jl,837
Pluto,adce_pass!,1,0.0,1605,compiler/ssair/passes.jl,870
Pluto,add!,1,1.0,148,gmp.jl,157
Pluto,add,1,1.0,158,gmp.jl,158
Pluto,add_backedge!,1,1.0,119,compiler/optimize.jl,117
Pluto,add_backedge!,1,1.0,237,compiler/inferencestate.jl,235
Pluto,add_cycle_backedge!,1,1.0,175,compiler/inferencestate.jl,226
Pluto,add_mt_backedge!,2,0.0,291,compiler/inferencestate.jl,245
Pluto,add_sum,3,1.0,69,reduce.jl,27
Pluto,add_sum,6,1.0,48,reduce.jl,24
Pluto,add_tfunc,1,0.0,109,compiler/tfuncs.jl,54
Pluto,add_tfunc,1,0.0,131,compiler/tfuncs.jl,48
Pluto,add_ui!,1,1.0,54,gmp.jl,173
Pluto,add_ui!,2,1.0,147,gmp.jl,171
Pluto,add_ui,2,1.0,60,gmp.jl,172
Pluto,add_with_overflow,1,1.0,49,compiler/compiler.jl,59
Pluto,add_with_overflow,1,1.0,56,checked.jl,134
Pluto,add_with_overflow,1,1.0,56,gmp.jl,733
Pluto,add_with_overflow,2,0.5,49,checked.jl,132
Pluto,add_with_overflow,6,0.8333333333333334,49,checked.jl,133
Pluto,afoldl,1,1.0,49,operators.jl,525
Pluto,afoldl,10,0.7,78,operators.jl,526
Pluto,afoldl,13,0.46153846153846156,49,operators.jl,525
Pluto,afoldl,2,0.0,366,operators.jl,527
Pluto,afoldl,23,0.6956521739130435,38,operators.jl,524
Pluto,afoldl,4,0.5,38,operators.jl,524
Pluto,aliasof,1,0.0,39,docs/bindings.jl,47
Pluto,aliasof,1,0.0,86,docs/bindings.jl,44
Pluto,aliasof,1,1.0,128,docs/bindings.jl,43
Pluto,aliasof,2,0.5,56,docs/bindings.jl,46
Pluto,aliasof,3,0.0,109,docs/bindings.jl,45
Pluto,align!,1,1.0,688,grisu/bignums.jl,99
Pluto,aligned_sizeof,1,0.0,402,reflection.jl,349
Pluto,aligned_sizeof,2,0.0,402,reflection.jl,349
Pluto,alignment,11,0.09090909090909091,882,arrayshow.jl,60
Pluto,alignment,2,1.0,111,show.jl,2088
Pluto,alignment,6,0.3333333333333333,111,show.jl,2085
Pluto,all,1,1.0,423,bitarray.jl,1645
Pluto,all,12,0.75,48,reduce.jl,741
Pluto,all,175,0.6457142857142857,53,reduce.jl,823
Pluto,all,2,0.5,52,reducedim.jl,734
Pluto,all,36,0.5277777777777778,56,reducedim.jl,735
Pluto,allindices!,1,1.0,81,bitarray.jl,1582
Pluto,alloc_buf_hook,1,1.0,66,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Sockets/src/Sockets.jl,366
Pluto,alloc_buf_hook,4,1.0,134,stream.jl,513
Pluto,alloc_request,1,1.0,264,stream.jl,495
Pluto,allocatedinline,102,0.9607843137254902,71,array.jl,161
Pluto,allocatedinline,11,0.8181818181818182,71,array.jl,161
Pluto,allow_macroname,1,0.0,404,show.jl,1214
Pluto,allunique,1,0.0,36,set.jl,386
Pluto,allunique,2,0.5,85,set.jl,388
Pluto,allunique,7,0.8571428571428571,251,set.jl,374
Pluto,already_inserted,1,0.0,572,compiler/ssair/passes.jl,253
Pluto,analyze_method!,3,0.0,2605,compiler/ssair/inlining.jl,662
Pluto,and!,1,1.0,148,gmp.jl,157
Pluto,and,1,1.0,99,gmp.jl,158
Pluto,and_iteratoreltype,2,1.0,38,iterators.jl,45
Pluto,and_iteratoreltype,2,1.0,44,iterators.jl,46
Pluto,and_iteratorsize,1,1.0,38,iterators.jl,40
Pluto,and_iteratorsize,1,1.0,44,iterators.jl,41
Pluto,annotate_slot_load!,1,0.0,563,compiler/typeinfer.jl,217
Pluto,answer_color,1,1.0,55,client.jl,28
Pluto,any!,1,1.0,55,reducedim.jl,746
Pluto,any,1,1.0,336,bitarray.jl,1657
Pluto,any,1,1.0,44,tuple.jl,411
Pluto,any,1,1.0,52,reducedim.jl,731
Pluto,any,27,0.5555555555555556,56,reducedim.jl,732
Pluto,any,29,0.6206896551724138,53,reduce.jl,776
Pluto,any,6,1.0,48,reduce.jl,705
Pluto,anymap,3,1.0,379,compiler/utilities.jl,39
Pluto,append!,1,1.0,424,bitarray.jl,755
Pluto,append!,1,1.0,56,bitarray.jl,772
Pluto,append!,2,0.5,56,bitarray.jl,771
Pluto,append!,2,0.5,60,array.jl,981
Pluto,append!,24,0.6666666666666666,60,array.jl,981
Pluto,append!,32,0.71875,160,array.jl,973
Pluto,append!,4,0.75,160,array.jl,973
Pluto,append_c_digits,2,0.5,392,ryu/utils.jl,257
Pluto,append_default_depot_path!,1,1.0,260,initdefs.jl,77
Pluto,append_n_digits,1,0.0,769,ryu/utils.jl,198
Pluto,append_nine_digits,1,0.0,674,ryu/utils.jl,272
Pluto,apply_type_nothrow,2,0.0,1178,compiler/tfuncs.jl,1018
Pluto,apply_type_tfunc,4,0.0,3184,compiler/tfuncs.jl,1063
Pluto,approx_iter_type,12,0.5,70,iterators.jl,1242
Pluto,arg_decl_parts,1,0.0,1427,methodshow.jl,51
Pluto,arg_gen,1,1.0,43,cmd.jl,323
Pluto,arg_gen,1,1.0,92,cmd.jl,325
Pluto,arg_gen,4,0.5,54,cmd.jl,324
Pluto,arg_gen,6,0.0,416,cmd.jl,344
Pluto,arg_gen,6,0.5,301,cmd.jl,332
Pluto,argextype,4,0.5,60,compiler/utilities.jl,157
Pluto,argextype,5,0.4,916,compiler/utilities.jl,157
Pluto,argmax,1,1.0,344,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/Resolve/fieldvalues.jl,71
Pluto,argtail,575,0.7373913043478261,38,essentials.jl,189
Pluto,argtail,59,0.6271186440677966,38,essentials.jl,189
Pluto,argtype,1,0.0,40,docs/Docs.jl,129
Pluto,argtype,1,0.0,438,docs/Docs.jl,118
Pluto,argtype_by_index,1,1.0,193,compiler/abstractinterpretation.jl,674
Pluto,argtype_decl,2,0.0,1316,methodshow.jl,5
Pluto,argtype_tail,1,1.0,179,compiler/abstractinterpretation.jl,683
Pluto,argtypes_to_type,1,1.0,73,compiler/typeutils.jl,46
Pluto,argument_datatype,2,0.0,56,reflection.jl,691
Pluto,argument_datatype,5,0.0,56,reflection.jl,691
Pluto,array_builtin_common_nothrow,1,0.0,519,compiler/tfuncs.jl,1263
Pluto,array_prefix,6,0.3333333333333333,113,/home/artem/.julia/packages/Pluto/fxtGo/src/runner/PlutoRunner.jl,662
Pluto,array_prefix,8,0.875,75,/home/artem/.julia/packages/Pluto/fxtGo/src/runner/PlutoRunner.jl,659
Pluto,array_subpadding,11,0.0,573,reinterpretarray.jl,308
Pluto,array_summary,1,1.0,131,show.jl,2166
Pluto,array_summary,8,0.75,100,show.jl,2162
Pluto,array_type_undefable,1,0.0,324,compiler/tfuncs.jl,1252
Pluto,asF64,1,1.0,45,twiceprecision.jl,335
Pluto,asdf,0,NaN,46,/home/artem/.julia/pluto_notebooks/Fascinating journal 2.jl#==#de23e29e-6598-11eb-1536-d53c33ea41ff,1
Pluto,asdf,0,NaN,52,/home/artem/.julia/pluto_notebooks/Fascinating journal 2.jl#==#de23e29e-6598-11eb-1536-d53c33ea41ff,1
Pluto,asdf,0,NaN,52,/home/artem/.julia/pluto_notebooks/Fascinating journal 2.jl#==#de23e29e-6598-11eb-1536-d53c33ea41ff,1
Pluto,asdf,0,NaN,52,/home/artem/.julia/pluto_notebooks/Fascinating journal 2.jl#==#de23e29e-6598-11eb-1536-d53c33ea41ff,1
Pluto,askey,1,0.0,47,set.jl,596
Pluto,assemble_inline_todo!,1,0.0,3904,compiler/ssair/inlining.jl,995
Pluto,assert_havelock,1,1.0,108,condition.jl,27
Pluto,assert_havelock,1,1.0,117,condition.jl,25
Pluto,assert_havelock,1,1.0,45,condition.jl,29
Pluto,assert_havelock,1,1.0,55,lock.jl,19
Pluto,assert_havelock,1,1.0,57,condition.jl,48
Pluto,assert_havelock,1,1.0,69,locks-mt.jl,59
Pluto,assert_havelock,4,0.75,54,condition.jl,72
Pluto,assign_to_kw,1,1.0,106,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,261
Pluto,assign_to_kw,1,1.0,38,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,262
Pluto,assignbignum!,1,1.0,551,grisu/bignums.jl,178
Pluto,assignpoweruint16!,1,1.0,1478,grisu/bignums.jl,371
Pluto,assignuint16!,1,1.0,139,grisu/bignums.jl,157
Pluto,assignuint64!,1,1.0,424,grisu/bignums.jl,166
Pluto,associate_julia_struct,6,1.0,99,libuv.jl,42
Pluto,ast_slotflag,2,0.0,89,reflection.jl,1019
Pluto,ast_slotflag,2,0.0,89,reflection.jl,1019
Pluto,astname,1,1.0,41,docs/Docs.jl,296
Pluto,astname,1,1.0,513,docs/Docs.jl,283
Pluto,astname,1,1.0,59,docs/Docs.jl,294
Pluto,astname,1,1.0,61,docs/Docs.jl,295
Pluto,at_disable_library_threading,2,0.5,95,initdefs.jl,330
Pluto,atdoc!,1,0.0,49,boot.jl,472
Pluto,atexit,2,1.0,57,initdefs.jl,310
Pluto,atomic_add!,1,1.0,97,atomics.jl,405
Pluto,atomic_cas!,1,1.0,103,atomics.jl,373
Pluto,atomic_sub!,1,1.0,97,atomics.jl,405
Pluto,atreplinit,1,1.0,57,client.jl,342
Pluto,attach_after_stmt_after,1,1.0,217,compiler/ssair/ir.jl,1040
Pluto,axes,1,0.0,111,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/array.jl,1093
Pluto,axes,1,0.0,60,iterators.jl,317
Pluto,axes,1,1.0,44,indices.jl,378
Pluto,axes,1,1.0,53,indices.jl,349
Pluto,axes,1,1.0,57,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/axes.jl,136
Pluto,axes,2,1.0,140,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,236
Pluto,axes,2,1.0,37,number.jl,64
Pluto,axes,209,0.937799043062201,58,broadcast.jl,207
Pluto,axes,3,0.0,60,multidimensional.jl,319
Pluto,axes,3,0.3333333333333333,52,generator.jl,52
Pluto,axes,3,1.0,101,abstractarray.jl,55
Pluto,axes,3,1.0,50,/home/artem/.julia/packages/SentinelArrays/Ubf17/src/SentinelArrays.jl,180
Pluto,axes,3,1.0,55,indices.jl,468
Pluto,axes,317,0.8422712933753943,60,abstractarray.jl,73
Pluto,axes,38,1.0,58,tuple.jl,23
Pluto,axes,4,0.75,58,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/abstractdataframe.jl,336
Pluto,axes,4,0.75,76,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,235
Pluto,axes,43,0.5116279069767442,63,subarray.jl,426
Pluto,axes,43,0.8837209302325582,60,abstractarray.jl,73
Pluto,axes,5,0.8,53,experimental.jl,29
Pluto,axes,58,0.7241379310344828,101,abstractarray.jl,55
Pluto,axes,7,1.0,38,refpointer.jl,51
Pluto,axes,87,0.7931034482758621,52,generator.jl,52
Pluto,axes,9,0.5555555555555556,258,reinterpretarray.jl,110
Pluto,axes1,1,1.0,47,indices.jl,351
Pluto,axes1,1,1.0,50,abstractarray.jl,96
